id_1,str_1,id_2,str_2,osa,cos,sample_edition_1,sample_edition_2
spbk0004565,Histoire générale de Pologne,spbk0003431,Histoire générale de Hongrie,0.8214285714285714,0.9549840235805611,"Histoire générale de Pologne, by Solignac, Chevalier [de]. (Amsterdam, 1751)","Histoire générale de Hongrie, by Sacy, Claude-Louis-Michel [de]. (n.pl., NA)"
zspbk0014750,[Leçons de Chymie de Phit],zspbk0014251,[Leçons de Chymie de Fitzer],0.8214285714285714,0.9521181743130119,"[Leçons de Chymie de Phit], by NA. (, )","[Leçons de Chymie de Fitzer], by NA. (, )"
zspbk0013338,Dissertation sur les vapeurs,spbk0002718,Dissertation sur les vins,0.8214285714285714,0.9516371712019794,"Dissertation sur les vapeurs, by NA. (, )","Dissertation sur les vins. Ouvrage dans lequel on donne la meilleure maniere de les préparer, celle de les conserver, les moyens de les améliorer... Par M.***, by Plaigne [chevalier de]. (Paris, 1772)"
zspbk0013757,Pradon [unidentified work],zspbk0013021,Varignon [unidentified work],0.8214285714285714,0.9510344374630684,"Pradon [unidentified work], by NA. (, )","Varignon [unidentified work], by Varignon, Pierre. (, )"
zspbk0014635,Hoffmann [unidentified work],zspbk0012961,Buffon [unidentified work],0.8214285714285714,0.9486832980505138,"Hoffmann [unidentified work], by Hoffmann, Friedrich. (, )","Buffon [unidentified work], by Buffon, Georges-Louis Leclerc [comte de]. (, )"
zspbk0014728,Hecquet [unidentified work],zspbk0012762,Beuvelet [unidentified work],0.8214285714285714,0.9438798074485389,"Hecquet [unidentified work], by Hecquet, Philippe. (, )","Beuvelet [unidentified work], by Beuvelet, Matthieu. (, )"
zspbk0012939,Dumoulin [unidentified work],zspbk0012856,Duhan [unidentified work],0.8214285714285714,0.9430054396763887,"Dumoulin [unidentified work], by NA. (, )","Duhan [unidentified work], by Duhan, Laurent. (, )"
zspbk0013801,Croiset [unidentified works],zspbk0013572,Horace [unidentified works],0.8214285714285714,0.9405816697932298,"Croiset [unidentified works], by Croiset, Jean. (, )","Horace de Poincinet, by Horace. (, )"
zspbk0013458,Vouglans [unidentified work],zspbk0012972,Pontas [unidentified work],0.8214285714285714,0.9389710680668849,"Vouglans [unidentified work], by NA. (, )","Pontas [unidentified work], by Pontas, Jean. (, )"
zspbk0013762,La Font [unidentified work],zspbk0013758,Dancourt [unidentified work],0.8214285714285714,0.9346202568200738,"La Font [unidentified work], by NA. (, )","Dancourt [unidentified work], by NA. (, )"
zspbk0014492,Jouston [unidentified work],zspbk0013458,Vouglans [unidentified work],0.8214285714285714,0.9343933374606804,"Jouston [unidentified work], by NA. (, )","Vouglans [unidentified work], by NA. (, )"
zspbk0014564,Boerner [unidentified title],zspbk0014309,Celse [unidentified title],0.8214285714285714,0.9340808971963417,"Boerner [unidentified title], by Boerner, Friedrich. (, )","Celse [unidentified title], by Celse. (, )"
zspbk0013758,Dancourt [unidentified work],zspbk0013586,Saury [unidentified work],0.8214285714285714,0.9338592095470355,"Dancourt [unidentified work], by NA. (, )","Saury [unidentified work], by Saury, Jean. (, )"
zspbk0013927,Mesanguy [unidentified work],zspbk0012688,Mezeray [unidentified work],0.8214285714285714,0.9333756642553378,"Mesanguy [unidentified work], by Mésenguy, François Philippe. (, )","Mezeray [unidentified work], by NA. (, )"
zspbk0013758,Dancourt [unidentified work],zspbk0012957,Danes [unidentified work],0.8214285714285714,0.9329364235414814,"Dancourt [unidentified work], by NA. (, )","Danes [unidentified work], by Danes, Pierre-Louis. (, )"
zspbk0013675,Voltaire [unidentified work],zspbk0012809,Pollnitz [unidentified work],0.8214285714285714,0.9310344827586206,"Voltaire [unidentified work], by Voltaire. (, )","Pollnitz [unidentified work], by Pöllnitz, Karl Ludwig [von]. (, )"
zspbk0014683,Vesal [unidentified work],zspbk0013927,Mesanguy [unidentified work],0.8214285714285714,0.93050085576319,"Vesal [unidentified work], by Vesalius, Andreas. (, )","Mesanguy [unidentified work], by Mésenguy, François Philippe. (, )"
zspbk0012972,Pontas [unidentified work],zspbk0012809,Pollnitz [unidentified work],0.8214285714285714,0.9286701033841567,"Pontas [unidentified work], by Pontas, Jean. (, )","Pollnitz [unidentified work], by Pöllnitz, Karl Ludwig [von]. (, )"
zspbk0013675,Voltaire [unidentified work],zspbk0012972,Pontas [unidentified work],0.8214285714285714,0.9286701033841567,"Voltaire [unidentified work], by Voltaire. (, )","Pontas [unidentified work], by Pontas, Jean. (, )"
zspbk0013458,Vouglans [unidentified work],zspbk0012856,Duhan [unidentified work],0.8214285714285714,0.9276014469827245,"Vouglans [unidentified work], by NA. (, )","Duhan [unidentified work], by Duhan, Laurent. (, )"
zspbk0014683,Vesal [unidentified work],zspbk0012612,Garsault [unidentified work],0.8214285714285714,0.9273618495495703,"Vesal [unidentified work], by Vesalius, Andreas. (, )","Garsault [unidentified work], by Garsault, François Alexandre Pierre de. (, )"
zspbk0013770,Milton [unidentified titles],zspbk0013538,Freron [unidentified title],0.8214285714285714,0.926908929457468,"Milton [unidentified titles], by Milton, John. (, )","Freron [unidentified title], by Fréron, Élie-Catherine. (, )"
zspbk0013021,Varignon [unidentified work],zspbk0012562,Virgile [unidentified work],0.8214285714285714,0.9268599006945981,"Varignon [unidentified work], by Varignon, Pierre. (, )","Virgile [unidentified work], by NA. (, )"
zspbk0012721,Bornier [unspecified work],zspbk0012455,Corneille [unspecified work],0.8214285714285714,0.9260129588726067,"Bornier [unspecified work], by Bornier, Philippe. (, )","Corneille [unspecified work], by NA. (, )"
zspbk0013758,Dancourt [unidentified work],zspbk0012612,Garsault [unidentified work],0.8214285714285714,0.9237604307034012,"Dancourt [unidentified work], by NA. (, )","Garsault [unidentified work], by Garsault, François Alexandre Pierre de. (, )"
zspbk0014707,Valsalva [unidentified work],zspbk0012612,Garsault [unidentified work],0.8214285714285714,0.9199999999999998,"Valsalva [unidentified work], by Valsalva, Antonius Maria. (, )","Garsault [unidentified work], by Garsault, François Alexandre Pierre de. (, )"
zspbk0013669,Collet [unidentified work],zspbk0012762,Beuvelet [unidentified work],0.8214285714285714,0.9192388155425117,"Collet [unidentified work], by NA. (, )","Beuvelet [unidentified work], by Beuvelet, Matthieu. (, )"
zspbk0014492,Jouston [unidentified work],zspbk0012699,Rousseau [unidentified work],0.8214285714285714,0.9189562119494701,"Jouston [unidentified work], by NA. (, )","Rousseau [unidentified work], by NA. (, )"
zspbk0014699,Lazerme [unidentified work],zspbk0012632,La Mothe [unidentified work],0.8214285714285714,0.9159278516836723,"Lazerme [unidentified work], by Lazerme, Jacques. (, )","La Mothe [unidentified work], by Motte, Antoine Houdart de la. (, )"
zspbk0010820,Miscellaneous Poetic Works,zspbk0010816,Miscellaneous Dramatic Works,0.8214285714285714,0.9058216273156766,"Miscellaneous Poetic Works, by NA. (, )","Miscellaneous Dramatic Works, by NA. (, )"
zspbk0014728,Hecquet [unidentified work],zspbk0013758,Dancourt [unidentified work],0.8214285714285714,0.8991204081865278,"Hecquet [unidentified work], by Hecquet, Philippe. (, )","Dancourt [unidentified work], by NA. (, )"
zspbk0014635,Hoffmann [unidentified work],zspbk0013458,Vouglans [unidentified work],0.8214285714285714,0.8946135105917713,"Hoffmann [unidentified work], by Hoffmann, Friedrich. (, )","Vouglans [unidentified work], by NA. (, )"
zspbk0014707,Valsalva [unidentified work],zspbk0013675,Voltaire [unidentified work],0.8214285714285714,0.8913376232498489,"Valsalva [unidentified work], by Valsalva, Antonius Maria. (, )","Voltaire [unidentified work], by Voltaire. (, )"
zspbk0013874,"Ordonnance de la marine, du mois d'aou?t 1681",zspbk0010902,"Ordonnance de la marine du mois d'aout 1681, comme",0.8200000000000001,0.9811876852371527,"Ordonnance de la marine, du mois d'aou?t 1681, by NA. (, )","Ordonnance de la marine du mois d'aout 1681 commente?e et conferée Sur les anciennes ordonnances, le droit Romain et les nouveaux Reglemens, augmentée d’un extrait de l’ordonnance de 1689, concernant la police et la distribution des vivres Sur les vaisseaux et du Reglement de 1753 concernant la police et discipline des équipages de navires, arme?s pour les colonies de l'amerique, by Merville, Pierre Biarnoy [de]. (Paris, 1761)"
zspbk0011765,Abrégé chronologique de l'histoire du nord ou des ,spbk0003763,Abrégé chronologique de l'histoire du Nord,0.8200000000000001,0.9764926894585927,"Abrégé de l'histoire du nord, by Lacombe, Jacques. (, )","Abrégé chronologique de l'histoire du Nord, ou des états de Danemarc, de Russie, de Suède, de Pologne, de Prusse, de Courlande, by Lacombe, Jacques. (Paris, NA)"
spbk0003566,Sermons sur divers textes de l'Ecriture sainte [de,spbk0002202,Sermons sur différens textes de l'Ecriture Sainte ,0.8200000000000001,0.9719335790859795,"Sermons sur divers textes de l'Écriture sainte, by Chatelain, Henri-Abraham. (n.pl., NA)","Sermons sur différens textes de l'Ecriture Sainte [Rochemont], by Rochemont, Daniel [de]. (Geneva, 1772)"
spbk0002202,Sermons sur différens textes de l'Ecriture Sainte ,spbk0002191,"Sermons sur divers textes de l'Ecriture sainte, pa",0.8200000000000001,0.9698614917251396,"Sermons sur différens textes de l'Ecriture Sainte [Rochemont], by Rochemont, Daniel [de]. (Geneva, 1772)","Sermons sur divers textes de l'Ecriture sainte, par Gaspar Caillard, by Caillard, Gaspar. (Lausanne, 1761)"
zspbk0011765,Abrégé chronologique de l'histoire du nord ou des ,spbk0004393,Abrégé chronologique de l'histoire du Comté de Neu,0.8200000000000001,0.9696628787570325,"Abrégé de l'histoire du nord, by Lacombe, Jacques. (, )","Abrégé chronologique de l'histoire du Comté de Neuchâtel et Valengin, depuis l'an 1035 jusqu'en 1787, rédigé sur des manuscrits authentiques par un ancien justicier du Locle, bourgeois de Valengin , by Droz, Daniel. (En Suisse, 1787)"
zspbk0010588,Miscellanous Biblical books or sections (Catholic ,zspbk0010587,Miscellanous Biblical books or sections (Protestan,0.8200000000000001,0.9689603006645854,"Epître de Saint Paul, by [Bible]. (, )","Miscellanous Biblical books or sections (Protestant editions) [Bible], by [Bible]. (, )"
zspbk0013853,Confe?rences des ordonnances de Louis XIV avec les,zspbk0010698,"'Conferences des ordonnances de Louis XIV, roy de ",0.8200000000000001,0.9679306435069254,"Confe?rences des ordonnances de Louis XIV avec les anciennes ordonnances du royaume, le droit e?crit & les arre?ts, by Bornier, Philippe. (, )","Conf. de Bornier, by NA. (, )"
zspbk0013795,Bibliothe?ques franc?oises (les) de La Croix du Ma,zspbk0011714,bibliotheque françoises (les) de la Croix du Maine,0.8200000000000001,0.9594781857618334,"Bibliothe?ques franc?oises (les) de La Croix du Maine et de Du Verdier, sieur de Vauprivas, by La Croix du Maine, François Grudé. (, )","bibliotheque françoises (les) de la Croix du Maine et de Du Verdier, sieur de Vauprivas, by La Croix du Maine, François Grudé de. (Paris, 1772-1773)"
zspbk0010590,Miscellanous Biblical books or sections (Unknown d,zspbk0010589,Miscellanous Biblical books or sections (Other den,0.8200000000000001,0.9565639062654548,"Miscellanous Biblical books or sections (Unknown denomination) [Bible], by [Bible]. (, )","Miscellanous Biblical books or sections (Other denominational editions) [Bible], by [Bible]. (, )"
zspbk0012393,Memoires pour servir à l'histoire du Comté de Bour,spbk0001682,Mémoires pour servir à l'histoire du siège de Gibr,0.8200000000000001,0.9565329008667853,"Memoires pour servir à l'histoire du Comté de Bourgogne, by Dunod de Charnage, François Ignace. (Besançon, 1740)","Mémoires pour servir à l'histoire du siège de Gibraltar, par l'auteur des Batteries flottantes, by Arçon, Jean-Claude-Eléonore le Michaud [d']. (n.pl., 1783)"
zspbk0010585,Gospels / Evangiles (Protestant editions)  [Bible],zspbk0010583,Gospels / Evangiles (Catholic editions)  [Bible],0.8200000000000001,0.956452404883039,"Gospels / Evangiles (Protestant editions) [Bible], by [Bible]. (, )","Epîtres et évangiles des dimanches et fêtes de l'année, by [Bible]. (Rouen, 1786)"
zspbk0010940,Reflexions pour Chaque jour Du mois sur les princi,zspbk0010915,Meditations pour Chaque Jour du mois sur les princ,0.8200000000000001,0.9528926413636073,"Reflexions pour Chaque jour Du mois sur les principales qualités de Jesus Christ dans l'Eucharistie Cinquieme Edition, by NA. (Avignon, 1778)","Meditations pour Chaque Jour du mois sur les principales qualités de Jesus Christ Dans l' Eucharistie pour servir aux pretres de la preparation et d’actions de graces Devant et après la Sainte Messe; des Sujets d’exhortations dans l’administration Du S. viatique avec des Maximes Ecclesiastiques pour la Conduite de ceux qui travaillent au Sault des ames; des Regles de vie pour un Bon Satre et avoues plus particuliers aux Carcères et autres pretres qui veut charge d’ames dans les paroisses de la Compagne, by NA. (Lyon, )"
zspbk0010590,Miscellanous Biblical books or sections (Unknown d,zspbk0010587,Miscellanous Biblical books or sections (Protestan,0.8200000000000001,0.9521276595744681,"Miscellanous Biblical books or sections (Unknown denomination) [Bible], by [Bible]. (, )","Miscellanous Biblical books or sections (Protestant editions) [Bible], by [Bible]. (, )"
zspbk0010595,Old Testament / Ancien Testament (Unknown denomina,zspbk0010593,Old Testament / Ancien Testament (Other denominati,0.8200000000000001,0.948282016096099,"Old Testament / Ancien Testament (Unknown denomination) [Bible], by [Bible]. (, )","Old Testament / Ancien Testament (Other denominational editions) [Bible], by [Bible]. (, )"
zspbk0010592,New Testament / Nouveau Testament (Unknown denomin,zspbk0010591,New Testament / Nouveau Testament (Other denominat,0.8200000000000001,0.9463527228834343,"New Testament / Nouveau Testament (Unknown denomination) [Bible], by [Bible]. (, )","New Testament / Nouveau Testament (Other denominational editions) [Bible], by [Bible]. (, )"
zspbk0011547,Histoire des croisades,spbk0004635,Histoire des camisards,0.8181818181818181,0.9622504486493763,"Histoire des croisades, by NA. (, )","Histoire des camisards, où l'on voit par quelles fausses maximes de politique et de religion la France a risqué sa ruine, sous le règne de Louis XIV, by NA. (n.pl., NA)"
spbk0004910,Oeuvres de M. l'abbé de Condillac,spbk0004887,Oeuvres de M. l'abbé de Lille,0.8181818181818181,0.9500742274486424,"Oeuvres de M. l'abbé de Condillac, by Condillac, Etienne Bonnot [de]. (Paris, 1787)","Oeuvres de M. l'abbé de Lille, contenant les Géorgiques de Virgile... les Jardins, poëme, et ses pieces fugitives, by Delille, Jacques. (London, NA)"
zspbk0014349,Institutiones medicina,zspbk0014168,Institutiones Medicae,0.8181818181818181,0.948928404190258,"Institutiones medicina, by NA. (, )","Institutiones Medicae, by Boerhaave, Herman. (, )"
zspbk0014508,Institutiones medicina,zspbk0014168,Institutiones Medicae,0.8181818181818181,0.948928404190258,"Institutiones medicina, by Schacht, Johannes Oosterdijk. (, )","Institutiones Medicae, by Boerhaave, Herman. (, )"
zspbk0011845,[Histoire de l'Eglise],zspbk0011690,[Histoire de l'Asie],0.8181818181818181,0.9486832980505138,"[Histoire de l'Eglise], by NA. (, )","[Histoire de l'Asie], by NA. (, )"
spbk0003355,Traité de la religion chrétienne,spbk00014832,Analyse de la religion chrétienne,0.8181818181818181,0.9395850876064364,"Traité de la religion chrétienne, by Turrettini, Jean Alphonse. (n.pl., 1748)","Analyse de la religion chrétienne par du Marsais, by Du Marsais, César Chesneau. (unknown, 1768)"
spbk0004865,Essai sur les prêtres,spbk0000818,Essai sur les préjuges,0.8181818181818181,0.9358192003574065,"Essai sur les prêtres, by NA. (Berlin, 1787)","Essai sur les préjuges, ou de l'influence des opinions sur les moeurs et sur le bonheur des hommes. Ouvrage contenant l'apologie de la philosophie, par Mr. D.M., by Holbach, Paul Henri Dietrich [d']. (n.pl., NA)"
spbk0005082,[Histoire du Danemarc],spbk0003493,Histoire de Dannemarc,0.8181818181818181,0.9299811099505543,"Histoire du Dannemarck, by NA. (n.pl., )","Histoire de Dannemarc, par Mr. P.H. Mallet, by Mallet, Paul Henri. (Geneva; Paris, 1787-1788)"
zspbk0011624,[Traité d'orthographe],zspbk0010718,Traité d’ortographe,0.8181818181818181,0.9279607271383371,"[Traité d'orthographe], by NA. (, )","Traité d’ortographe, by NA. (, )"
spbk0001930,Pièces philosophiques,spbk0001900,Pensées philosophiques,0.8181818181818181,0.9242113755341183,"Pièces philosophiques contenant i. ""Parité de la vie et de la mort,"" ii. ""Dialogues sur l'âme,"" iii. ""Brunus redivivus, ou traité des erreurs populaires, ouvrage critique, historique et philosophique, imité de Pompance."", by NA. (n.pl., NA)","Pensées philosophiques, by Diderot, Denis. (n.pl., NA)"
zspbk0013684,Songes philosophiques,spbk0001900,Pensées philosophiques,0.8181818181818181,0.9242113755341183,"Songes philosophiques, by Mercier, Louis-Sébastien. (Londres; Paris, 1768)","Pensées philosophiques, by Diderot, Denis. (n.pl., NA)"
zspbk0013829,Songes philosophiques,spbk0001900,Pensées philosophiques,0.8181818181818181,0.9242113755341183,"Songes philosophiques, by NA. (, )","Pensées philosophiques, by Diderot, Denis. (n.pl., NA)"
spbk0010281,Voix (la) de la nature,spbk0004899,Ami (l') de la nature,0.8181818181818181,0.9173286442120083,"Voix (la) de la nature ou les aventures de Mde La Marquise de R*** Par Mde de R. R. auteur de la Paysanne Philosophe, by Robert, Marie Anne de Roumier. (Amsterdam, 1774)","Ami (l') de la nature, par M. de Girard , by Girard, Joseph [de]. (n.pl., NA)"
spbk0001900,Pensées philosophiques,spbk00014811,Oeuvres philosophiques,0.8181818181818181,0.9139076937674137,"Pensées philosophiques, by Diderot, Denis. (n.pl., NA)","Oeuvres philosophiques de M. D. Hume, by Hume, David. (Amsterdam, 1759)"
spbk0003439,Histoire de Miss West,spbk0001066,Histoire de Miss Jenny,0.8181818181818181,0.9120093235758658,"Histoire de Miss West, ou l'Heureux dénouement, par Mme ***, auteur de L'Histoire d'Émilie Montague, traduite de l'anglais, by Brooke, Frances Moore. (Rotterdam, 1777)","Histoire de Miss Jenny, by Riccoboni, Marie-Jeanne Laboras de Mézières. (n.pl., NA)"
zspbk0014467,[Histoire des polypes],zspbk0011372,[Histoire des Voyages],0.8181818181818181,0.9027075674773931,"[Histoire des polypes], by NA. (, )","[Histoire des Voyages], by NA. (, )"
zspbk0013786,Lettres philosophiques,spbk0001457,Leçons philosophiques,0.8181818181818181,0.8946750577612211,"Lettres philosophiques, by NA. (, )","Leçons philosophiques, ou le Germe des connaissances humaines dans ses premiers développements, par M. l'abbé Guinot., by Guinot [abbé]. (Nancy, 1778)"
zspbk0013786,Lettres philosophiques,spbk0001900,Pensées philosophiques,0.8181818181818181,0.8921479867729514,"Lettres philosophiques, by NA. (, )","Pensées philosophiques, by Diderot, Denis. (n.pl., NA)"
spbk0010198,Heures nouvelles dédiées à madame la dauphine,spbk0010197,Heures nouvelles dédiées à madame la chancellière,0.8163265306122449,0.9636275613568805,"Heures nouvelles dédiées à madame la dauphine, by NA. (Epinal, 1787)","Heures nouvelles dediées à Made. la Chancelliere contenant les prieres du matin et du soir, un entretien durant la Ste Messe, une metode pour la confession et communion et differentes pieces choisies, by NA. (Paris, 1765)"
zspbk0014650,Boyer [unidentified title],zspbk0013538,Freron [unidentified title],0.8148148148148149,0.9632081737478947,"Boyer [unidentified title], by NA. (, )","Freron [unidentified title], by Fréron, Élie-Catherine. (, )"
zspbk0012533,Triomphe (le) de l'amitié,spbk0002393,Triomphe (le) de l'humanité,0.8148148148148149,0.9574468085106383,"Triomphe (le) de l'amitié, by NA. (, )","Triomphe (le) de l'humanité, ou les négociants généreux. Drame en deux actes et en prose. Par M. Bénéch, by Bénéch. (Lausanne, 1779)"
zspbk0014728,Hecquet [unidentified work],zspbk0013720,Hume [unidentified work],0.8148148148148149,0.9554108631135465,"Hecquet [unidentified work], by Hecquet, Philippe. (, )","Hume [unidentified work], by Hume, David. (, )"
zspbk0014492,Jouston [unidentified work],zspbk0012972,Pontas [unidentified work],0.8148148148148149,0.9536612065978658,"Jouston [unidentified work], by NA. (, )","Pontas [unidentified work], by Pontas, Jean. (, )"
zspbk0014697,Hesiode [unidentified work],zspbk0013720,Hume [unidentified work],0.8148148148148149,0.9496714704969829,"Hesiode [unidentified work], by Hesiod. (, )","Hume [unidentified work], by Hume, David. (, )"
zspbk0014609,Freind [unidentified title],zspbk0013540,Panard [unidentified title],0.8148148148148149,0.9484144095861254,"Freind [unidentified title], by Freind, John. (, )","Panard [unidentified title], by Panard, Charles--Franc?ois. (, )"
zspbk0014697,Hesiode [unidentified work],zspbk0014683,Vesal [unidentified work],0.8148148148148149,0.9414376822502504,"Hesiode [unidentified work], by Hesiod. (, )","Vesal [unidentified work], by Vesalius, Andreas. (, )"
zspbk0014609,Freind [unidentified title],zspbk0014309,Celse [unidentified title],0.8148148148148149,0.9414094529412806,"Freind [unidentified title], by Freind, John. (, )","Celse [unidentified title], by Celse. (, )"
zspbk0013757,Pradon [unidentified work],zspbk0013457,Ciceron [unidentified work],0.8148148148148149,0.9388055880763546,"Pradon [unidentified work], by NA. (, )","Ciceron [unidentified work], by NA. (, )"
zspbk0012957,Danes [unidentified work],zspbk0012695,Regnier [unidentified work],0.8148148148148149,0.9372403389139511,"Danes [unidentified work], by Danes, Pierre-Louis. (, )","Regnier [unidentified work], by NA. (, )"
zspbk0014683,Vesal [unidentified work],zspbk0012562,Virgile [unidentified work],0.8148148148148149,0.9372211747014719,"Vesal [unidentified work], by Vesalius, Andreas. (, )","Virgile [unidentified work], by NA. (, )"
zspbk0013162,"Daira, histoire orientale",zspbk0011985,"Abassai, histoire orientale",0.8148148148148149,0.9369802047863192,"Daira, histoire orientale, by Le Riche de la Pouplinière, Alexandre Jean Joseph. (, )","Abassai, histoire orientale, by Falques, Marianne-Agnès. (, )"
zspbk0010822,Miscellaneous Medical Works,zspbk0010820,Miscellaneous Poetic Works,0.8148148148148149,0.9367659069225724,"Miscellaneous Medical Works, by NA. (, )","Miscellaneous Poetic Works, by NA. (, )"
zspbk0014014,Panégyrique de Saint Benoit,zspbk0013575,Panégyrique de Saint Louis,0.8148148148148149,0.9344102576728645,"Panégyrique de Saint Benoit, dédié à Madame Desparbez de Lussan Bouchard d'Aubeterre, abbesse du Ronceray, by Nicoleau, Pierre. (Angers, 1770)","Panégyrique de Saint Louis, by Seguy, Joseph. (, )"
zspbk0014014,Panégyrique de Saint Benoit,zspbk0013981,Panégyrique de Saint Louis,0.8148148148148149,0.9344102576728645,"Panégyrique de Saint Benoit, dédié à Madame Desparbez de Lussan Bouchard d'Aubeterre, abbesse du Ronceray, by Nicoleau, Pierre. (Angers, 1770)","Panégyrique de Saint Louis, by NA. (, )"
zspbk0014728,Hecquet [unidentified work],zspbk0014697,Hesiode [unidentified work],0.8148148148148149,0.9343531843023134,"Hecquet [unidentified work], by Hecquet, Philippe. (, )","Hesiode [unidentified work], by Hesiod. (, )"
zspbk0013918,Fables et contes de Rivery,spbk0000900,Fables et contes de Gellert,0.8148148148148149,0.9339850222377644,"Fables et contes de Rivery, by Boulenger de Rivery, Claude-François-Félix. (Paris, 1754)","Fables et contes de Gellert, by Gellert, Christian Fuerchtegott. (n.pl., NA)"
zspbk0013762,La Font [unidentified work],zspbk0013757,Pradon [unidentified work],0.8148148148148149,0.9333756642553378,"La Font [unidentified work], by NA. (, )","Pradon [unidentified work], by NA. (, )"
zspbk0012751,Piron [unidentified work],zspbk0012562,Virgile [unidentified work],0.8148148148148149,0.9321225557920984,"Piron [unidentified work], by Piron, Alexis. (, )","Virgile [unidentified work], by NA. (, )"
zspbk0014699,Lazerme [unidentified work],zspbk0013720,Hume [unidentified work],0.8148148148148149,0.9318547873829051,"Lazerme [unidentified work], by Lazerme, Jacques. (, )","Hume [unidentified work], by Hume, David. (, )"
zspbk0014454,Storck [unidentified work],zspbk0013572,Horace [unidentified works],0.8148148148148149,0.9278843611976129,"Storck [unidentified work], by Störck, Anton [von]. (, )","Horace de Poincinet, by Horace. (, )"
zspbk0014492,Jouston [unidentified work],zspbk0012751,Piron [unidentified work],0.8148148148148149,0.9260847332207951,"Jouston [unidentified work], by NA. (, )","Piron [unidentified work], by Piron, Alexis. (, )"
zspbk0013720,Hume [unidentified work],zspbk0013572,Horace [unidentified works],0.8148148148148149,0.9260705583459882,"Hume [unidentified work], by Hume, David. (, )","Horace de Poincinet, by Horace. (, )"
zspbk0014603,Astruc [unidentified title],zspbk0013538,Freron [unidentified title],0.8148148148148149,0.925785694818907,"Astruc [unidentified title], by NA. (, )","Freron [unidentified title], by Fréron, Élie-Catherine. (, )"
zspbk0013762,La Font [unidentified work],zspbk0012751,Piron [unidentified work],0.8148148148148149,0.9245283018867925,"La Font [unidentified work], by NA. (, )","Piron [unidentified work], by Piron, Alexis. (, )"
zspbk0014309,Celse [unidentified title],zspbk0013538,Freron [unidentified title],0.8148148148148149,0.9221945749886444,"Celse [unidentified title], by Celse. (, )","Freron [unidentified title], by Fréron, Élie-Catherine. (, )"
zspbk0013586,Saury [unidentified work],zspbk0012688,Mezeray [unidentified work],0.8148148148148149,0.9216807433792374,"Saury [unidentified work], by Saury, Jean. (, )","Mezeray [unidentified work], by NA. (, )"
zspbk0014683,Vesal [unidentified work],zspbk0012688,Mezeray [unidentified work],0.8148148148148149,0.9216807433792374,"Vesal [unidentified work], by Vesalius, Andreas. (, )","Mezeray [unidentified work], by NA. (, )"
zspbk0014699,Lazerme [unidentified work],zspbk0012957,Danes [unidentified work],0.8148148148148149,0.9216604846559903,"Lazerme [unidentified work], by Lazerme, Jacques. (, )","Danes [unidentified work], by Danes, Pierre-Louis. (, )"
zspbk0014728,Hecquet [unidentified work],zspbk0012695,Regnier [unidentified work],0.8148148148148149,0.9173649445877259,"Hecquet [unidentified work], by Hecquet, Philippe. (, )","Regnier [unidentified work], by NA. (, )"
zspbk0014492,Jouston [unidentified work],zspbk0013757,Pradon [unidentified work],0.8148148148148149,0.9162480502082881,"Jouston [unidentified work], by NA. (, )","Pradon [unidentified work], by NA. (, )"
zspbk0014650,Boyer [unidentified title],zspbk0013540,Panard [unidentified title],0.8148148148148149,0.9154165619788147,"Boyer [unidentified title], by NA. (, )","Panard [unidentified title], by Panard, Charles--Franc?ois. (, )"
zspbk0013885,Boileau [unidentified work],zspbk0012972,Pontas [unidentified work],0.8148148148148149,0.9147362593897896,"Boileau [unidentified work], by Boileau, Nicholas. (, )","Pontas [unidentified work], by Pontas, Jean. (, )"
zspbk0014492,Jouston [unidentified work],zspbk0013457,Ciceron [unidentified work],0.8148148148148149,0.9128427971261116,"Jouston [unidentified work], by NA. (, )","Ciceron [unidentified work], by NA. (, )"
zspbk0013457,Ciceron [unidentified work],zspbk0012688,Mezeray [unidentified work],0.8148148148148149,0.9120239338417737,"Ciceron [unidentified work], by NA. (, )","Mezeray [unidentified work], by NA. (, )"
zspbk0014699,Lazerme [unidentified work],zspbk0013457,Ciceron [unidentified work],0.8148148148148149,0.9120239338417737,"Lazerme [unidentified work], by Lazerme, Jacques. (, )","Ciceron [unidentified work], by NA. (, )"
zspbk0013269,Histoire générale d'Espagne,spbk0004761,Histoire générale d'Italie,0.8148148148148149,0.9091372900969896,"Histoire générale d'Espagne, by Ferreras, Juan de. (, )","Histoire générale d'Italie, depuis la décadence de l'Empire romain jusqu'au temps présent... par M. Targe, by Targe, Jean-Baptiste. (Paris, 1774-1775)"
zspbk0014492,Jouston [unidentified work],zspbk0012856,Duhan [unidentified work],0.8148148148148149,0.9045340337332909,"Jouston [unidentified work], by NA. (, )","Duhan [unidentified work], by Duhan, Laurent. (, )"
zspbk0013457,Ciceron [unidentified work],zspbk0012961,Buffon [unidentified work],0.8148148148148149,0.9035398058696477,"Ciceron [unidentified work], by NA. (, )","Buffon [unidentified work], by Buffon, Georges-Louis Leclerc [comte de]. (, )"
zspbk0014699,Lazerme [unidentified work],zspbk0013586,Saury [unidentified work],0.8148148148148149,0.900733453756982,"Lazerme [unidentified work], by Lazerme, Jacques. (, )","Saury [unidentified work], by Saury, Jean. (, )"
zspbk0013762,La Font [unidentified work],zspbk0012961,Buffon [unidentified work],0.8148148148148149,0.8972354465472708,"La Font [unidentified work], by NA. (, )","Buffon [unidentified work], by Buffon, Georges-Louis Leclerc [comte de]. (, )"
